side,hold,ret,reason,entry_z,symbol
SHORT,2,-0.013876304442711398,cut_wrong,2.4165670881327244,ADANIENT
SHORT,2,-0.04447719655229516,cut_wrong,2.8300572968397155,ADANIENT
SHORT,2,-0.04686015870610974,cut_wrong,2.7330645354813154,POWERGRID
SHORT,4,0.0443497436155223,mean_revert,2.706314993869618,POWERGRID
LONG,4,0.027095664766241864,time,-3.684683297346093,POWERGRID
LONG,4,0.04493278511133835,mean_revert,-2.199724382271738,POWERGRID
LONG,2,-0.02161720989551619,cut_wrong,-2.3285875051412495,POWERGRID
SHORT,4,0.03348404560946877,time,2.898810689425378,POWERGRID
LONG,4,0.017342174187616778,time,-2.5500126440967574,POWERGRID
SHORT,2,-0.0013155266881206783,cut_wrong,2.0574470765011523,POWERGRID
SHORT,2,-0.03128934319227817,cut_wrong,2.97581535866559,POWERGRID
SHORT,2,-0.04592434770458418,stop,3.430654324689635,POWERGRID
SHORT,1,-0.020991723569830794,stop,4.218632493976092,POWERGRID
SHORT,2,-0.007279609522316267,cut_wrong,2.6186810071649984,POWERGRID
SHORT,3,-0.002329589429243898,cut_wrong,2.2005880352479057,POWERGRID
SHORT,3,-0.021899023082745488,cut_wrong,2.4729428670445817,POWERGRID
SHORT,4,0.03661378587122174,time,2.9104501923431214,POWERGRID
SHORT,4,0.02465300206429081,time,2.0499022906517177,POWERGRID
LONG,4,-0.0012286738153855718,cut_wrong,-2.2773485100065574,POWERGRID
SHORT,4,0.039750102755657615,time,2.3541489974411896,POWERGRID
SHORT,1,-0.03358042952842513,stop,3.6198657823733935,POWERGRID
SHORT,4,0.0389029643821177,time,3.289427116911118,POWERGRID
LONG,3,-0.0095902944520871,cut_wrong,-2.2520092446134328,POWERGRID
LONG,2,-0.059513897977583295,cut_wrong,-2.311753417522266,POWERGRID
LONG,4,0.03863852863694034,time,-2.3064149883672718,POWERGRID
LONG,3,-0.014274860274766446,cut_wrong,-2.439837967673195,POWERGRID
LONG,3,0.04459398823019486,mean_revert,-2.5058406802008006,POWERGRID
SHORT,2,-0.03004373551276865,stop,3.4482304274220166,WIPRO
LONG,3,-0.012087048697425364,cut_wrong,-2.3171491500362094,WIPRO
LONG,2,-0.018600438239496635,cut_wrong,-2.3042755418881335,WIPRO
LONG,4,0.050157984495786255,time,-2.6452969508343744,WIPRO
SHORT,2,-0.01037103503911671,cut_wrong,2.198669314997168,WIPRO
SHORT,3,-0.009451756508742146,cut_wrong,2.163679765340272,WIPRO
LONG,4,0.02181214297875657,time,-2.015881747182577,WIPRO
LONG,2,-0.0053662782781849,cut_wrong,-2.5871735765251507,WIPRO
LONG,2,-0.0014417547642676166,cut_wrong,-2.7866514930382937,WIPRO
LONG,4,0.002654860850689642,time,-3.0700296041157973,WIPRO
LONG,4,0.03174717226031106,time,-2.0601079537006854,WIPRO
LONG,2,-0.0064044238049042685,cut_wrong,-2.0666389660695583,WIPRO
LONG,4,0.04208989031616197,time,-2.127790168604638,WIPRO
LONG,2,-0.008680897047512312,cut_wrong,-2.0170650649889974,WIPRO
SHORT,2,-0.0177897598292624,cut_wrong,2.7783960062740456,WIPRO
SHORT,4,0.018998990774596686,time,2.5602231497618315,WIPRO
SHORT,2,-0.025824617653022273,cut_wrong,2.458761429723662,WIPRO
SHORT,2,-0.03345129321140541,cut_wrong,2.1732651615677825,WIPRO
LONG,4,0.022658108933165045,time,-2.0743644323138737,WIPRO
SHORT,4,-0.005465845775706175,cut_wrong,2.5301615539398647,WIPRO
SHORT,3,-0.023083531011706227,cut_wrong,2.2133953518669416,WIPRO
LONG,2,-0.011194843469532884,cut_wrong,-2.3743718390807755,WIPRO
SHORT,4,0.001501688546237615,time,2.0456986191188062,WIPRO
SHORT,4,0.008185607770335572,time,2.7155701287418634,WIPRO
SHORT,1,0.0248182717283377,mean_revert,2.1869727298854578,WIPRO
LONG,2,-0.03588381120520066,cut_wrong,-2.2549351881921145,WIPRO
LONG,1,0.06050349191476351,mean_revert,-2.1119334945089965,ADANIPORTS
SHORT,4,0.00982993291969285,time,2.4194513404380897,ADANIPORTS
SHORT,2,-0.01580763993905223,cut_wrong,2.461269266404544,ADANIPORTS
SHORT,2,-0.07871142948330881,stop,2.659584317602918,ADANIPORTS
SHORT,3,-0.005861246786320061,cut_wrong,3.8352491468344025,ADANIPORTS
SHORT,4,0.0631354325832588,mean_revert,3.4037005323333434,ADANIPORTS
SHORT,2,-0.000752378956375089,cut_wrong,2.339194139006616,ADANIPORTS
SHORT,3,-0.026593984524774315,cut_wrong,2.0145853548243884,ADANIPORTS
SHORT,2,-0.059818339767997185,cut_wrong,2.188963643084234,ADANIPORTS
SHORT,2,-0.021684416763177856,cut_wrong,2.947743316224966,ADANIPORTS
SHORT,2,-0.032711026459004776,cut_wrong,3.058852666639244,ADANIPORTS
SHORT,4,0.1220208654407842,time,2.1841599751607066,ADANIPORTS
LONG,4,0.030779955035497616,time,-2.520833181429283,ADANIPORTS
LONG,2,-0.011413170423609707,cut_wrong,-2.1668201341513162,ADANIPORTS
LONG,2,-0.07111330644636307,cut_wrong,-2.4243739625401375,ADANIPORTS
LONG,3,-0.17064244099590697,stop,-3.987205463843903,ADANIPORTS
LONG,1,0.07534441694174142,stop,-3.736030354981322,ADANIPORTS
LONG,4,0.06918252486957929,time,-2.2407950852836236,ADANIPORTS
LONG,4,0.028066276553564,time,-2.1579181506616902,ADANIPORTS
LONG,4,-0.00013581089941972738,cut_wrong,-2.563410625967223,ADANIPORTS
LONG,4,-0.002324451737520003,cut_wrong,-2.5331518208787633,ADANIPORTS
LONG,3,0.05761515508513366,mean_revert,-2.259037747928604,ADANIPORTS
SHORT,1,-0.004493098058335014,stop,5.012622558654247,ADANIPORTS
SHORT,3,-0.0021871794126072535,cut_wrong,3.4191036134995874,ADANIPORTS
SHORT,2,-0.010995121414127132,mean_revert,2.4480962951097434,ADANIPORTS
LONG,3,0.061072910900015556,mean_revert,-2.059167836518601,ADANIPORTS
SHORT,2,-0.03828997775116401,cut_wrong,2.528206305690787,ADANIPORTS
SHORT,4,0.02953244288234756,time,2.118236731676138,ADANIPORTS
LONG,4,-0.01957416406297873,cut_wrong,-2.0241968961382844,ADANIPORTS
SHORT,2,0.12687716563635446,mean_revert,2.866461631177107,ADANIPORTS
LONG,4,0.017855660438507136,time,-2.643489131165979,ADANIPORTS
LONG,4,-0.002811620866243988,cut_wrong,-2.225691731555512,ADANIPORTS
LONG,1,0.017854472479089067,stop,-4.528064149348062,ADANIPORTS
LONG,1,-0.03242190107113046,stop,-3.6134679393322373,ADANIPORTS
LONG,2,-0.007681273730862009,cut_wrong,-2.3637583813837977,ADANIPORTS
SHORT,2,-0.006203477741314423,cut_wrong,2.0223261389010965,ADANIPORTS
SHORT,4,0.02897674838046618,time,2.708885386628346,ADANIPORTS
SHORT,2,-0.02093317696640029,cut_wrong,2.0190238655053965,ADANIPORTS
SHORT,2,-0.01610812166724204,cut_wrong,2.1257920223169937,ADANIPORTS
SHORT,2,-0.009710577182058776,cut_wrong,2.0597384082993613,ADANIPORTS
LONG,3,0.026582161711293302,mean_revert,-2.137243278106407,ADANIPORTS
LONG,3,0.08182085439891619,mean_revert,-2.6365318743270922,ADANIPORTS
SHORT,1,-0.02400778729257728,stop,2.9779450417123776,ADANIPORTS
SHORT,4,0.012117458490851704,time,3.690904684038501,ADANIPORTS
SHORT,2,-0.01810136246113298,cut_wrong,2.1400931285558427,ADANIPORTS
SHORT,4,0.026935731081305533,time,2.726378660381398,COALINDIA
SHORT,2,-0.025506551992798512,stop,2.4373167638586493,COALINDIA
SHORT,4,0.008859565863061126,time,2.4741591929431523,COALINDIA
SHORT,3,0.031048162443112697,mean_revert,2.686743921265875,COALINDIA
SHORT,4,0.005795542194483206,time,2.206904351094702,COALINDIA
SHORT,2,-0.014427632923199653,cut_wrong,2.6212747262802476,COALINDIA
LONG,2,-0.0029040752684384025,cut_wrong,-2.9756702531009274,COALINDIA
LONG,3,-0.0006338187596766439,cut_wrong,-2.9340732064437574,COALINDIA
SHORT,2,-0.0335771889818205,cut_wrong,2.059695492358078,COALINDIA
SHORT,2,-0.03346102675160889,cut_wrong,2.0681372390903214,COALINDIA
SHORT,2,-0.02797849624333044,cut_wrong,3.7373423939046133,COALINDIA
SHORT,4,-0.015414623068663686,cut_wrong,3.489783726649312,COALINDIA
SHORT,4,0.08183431490041852,time,2.6718400701639355,COALINDIA
SHORT,1,-0.04139991254010621,mean_revert,2.0768643203377266,COALINDIA
SHORT,4,0.016100178057905278,time,2.4267112044345867,COALINDIA
LONG,3,-0.006561315246536844,cut_wrong,-2.166661626147004,COALINDIA
LONG,2,-0.011874395137826139,cut_wrong,-2.159305823723079,COALINDIA
LONG,2,-0.017472850624794336,cut_wrong,-2.3847167723489577,COALINDIA
SHORT,4,-0.035516918730123824,cut_wrong,2.746636081608992,COALINDIA
SHORT,3,-0.0001774190812642305,cut_wrong,2.161181898618073,COALINDIA
SHORT,2,-0.030943092258871034,cut_wrong,2.2747096749490043,COALINDIA
SHORT,4,0.049038743794253034,time,2.8558964328242635,COALINDIA
LONG,2,-0.0009181892361177953,cut_wrong,-2.1251742165276073,NESTLEIND
LONG,2,-0.01451667381195646,cut_wrong,-2.0652733901567766,NESTLEIND
LONG,4,0.040444736341449926,time,-2.24654823354143,NESTLEIND
SHORT,2,-0.01053193747858947,cut_wrong,2.14543100835421,NESTLEIND
LONG,2,-1.812387975011617e-05,cut_wrong,-2.1692485995489896,NESTLEIND
LONG,4,0.012489351879258278,time,-2.393121216540283,NESTLEIND
SHORT,3,-0.005316464421486088,cut_wrong,2.125976180346825,NESTLEIND
LONG,4,0.0120450432648234,time,-2.160346896974777,NESTLEIND
LONG,4,0.025215962358936313,mean_revert,-2.0677729445918884,NESTLEIND
SHORT,4,0.025824120661211328,time,2.915475172859618,NESTLEIND
LONG,2,-0.00462937366430658,cut_wrong,-2.042506106477154,NESTLEIND
LONG,2,-0.010182468476937953,cut_wrong,-2.5304645918749746,NESTLEIND
LONG,2,-0.027879268471704587,cut_wrong,-2.03482599785266,NESTLEIND
LONG,3,-0.003595216466791137,cut_wrong,-2.104461766423258,NESTLEIND
LONG,2,-0.015764938638692272,cut_wrong,-2.3814053286429457,NESTLEIND
LONG,4,0.010703012284605065,time,-2.3859321430367633,NESTLEIND
SHORT,2,-0.009162715010020953,cut_wrong,2.4006421698437754,NESTLEIND
LONG,2,-0.0238529661176175,cut_wrong,-2.0116909637831313,NESTLEIND
SHORT,2,-0.07298679185128641,stop,2.5509955520123717,NESTLEIND
SHORT,1,-0.01086210697397488,stop,5.034948841330992,NESTLEIND
LONG,2,0.10084636623575817,mean_revert,-2.6915548109746434,JSWSTEEL
LONG,2,-0.034051980763464156,cut_wrong,-2.5983893297037173,JSWSTEEL
LONG,2,-0.025704877542297333,cut_wrong,-2.1317769939119358,JSWSTEEL
LONG,4,0.05041494733651934,time,-2.5714225913772926,JSWSTEEL
SHORT,2,-0.00361366856216733,cut_wrong,2.349091049137176,JSWSTEEL
SHORT,4,0.03389352155074606,time,2.03680453331976,JSWSTEEL
LONG,2,-0.006377964729436964,cut_wrong,-2.7471869547860064,JSWSTEEL
LONG,2,0.09249845623729969,mean_revert,-3.198827646135643,JSWSTEEL
SHORT,2,-0.04970512226376908,cut_wrong,2.401099874141354,JSWSTEEL
SHORT,2,-0.008403193215293994,cut_wrong,2.469962662876721,JSWSTEEL
SHORT,4,0.059203595112114975,time,2.34252159882418,JSWSTEEL
LONG,3,0.00875122697127669,mean_revert,-2.3999639113589812,JSWSTEEL
LONG,2,-0.007420807303106909,cut_wrong,-2.3822000907882837,JSWSTEEL
LONG,2,-0.014810105881652678,cut_wrong,-2.028118568059189,JSWSTEEL
LONG,2,-0.003236016178404741,cut_wrong,-2.0862905937489398,JSWSTEEL
LONG,2,-0.010301072870896879,stop,-3.243063764046774,JSWSTEEL
LONG,3,-0.00017221324086566655,cut_wrong,-3.0988903132134307,JSWSTEEL
LONG,3,-0.015278150998251677,cut_wrong,-2.831922229087936,JSWSTEEL
LONG,2,-0.016061327663181295,cut_wrong,-2.146527615409072,JSWSTEEL
SHORT,2,-0.00476904781641088,cut_wrong,2.08830946944705,JSWSTEEL
SHORT,2,0.009077725564657286,mean_revert,2.1712073929212954,JSWSTEEL
LONG,3,-0.008960523569680497,cut_wrong,-3.5147980209450567,JSWSTEEL
LONG,4,0.060905214496817656,mean_revert,-2.821350413736547,JSWSTEEL
SHORT,2,-0.009899338938387472,stop,2.9102271143063376,JSWSTEEL
SHORT,4,0.02545179624093816,time,3.9735427435995603,JSWSTEEL
SHORT,4,0.03163654042007457,time,2.3427741957646027,JSWSTEEL
LONG,4,0.017085000156212404,time,-2.0818271189663324,JSWSTEEL
SHORT,4,0.010019038816665026,time,2.1536970539126634,JSWSTEEL
SHORT,2,-0.008411941943580505,cut_wrong,2.525183537935412,JSWSTEEL
SHORT,2,-0.0073478181064328355,cut_wrong,2.78783213333006,JSWSTEEL
LONG,4,0.04852194950965841,time,-2.334058448132996,JSWSTEEL
SHORT,4,0.014107654156591497,time,2.8496253706650854,JSWSTEEL
SHORT,4,0.012590800788031632,time,2.927347280578971,JSWSTEEL
LONG,2,-0.04923518270774431,cut_wrong,-2.2881129458614264,ASIANPAINT
LONG,4,0.03236985999661493,time,-2.5016905495683246,ASIANPAINT
LONG,2,-0.004360468502279962,cut_wrong,-2.491507094925694,ASIANPAINT
SHORT,2,-0.041362983921242144,stop,3.2159383895442955,ASIANPAINT
SHORT,3,0.02146298923027779,mean_revert,2.2048460662154246,ASIANPAINT
SHORT,2,-0.0013858118501642973,cut_wrong,2.1806683035776357,ASIANPAINT
LONG,4,-0.004655886446650851,cut_wrong,-2.3591058656645623,ASIANPAINT
LONG,4,-0.00831092924479729,cut_wrong,-2.319067457395426,ASIANPAINT
LONG,2,-0.009784848645070341,cut_wrong,-2.7477222240548183,ASIANPAINT
LONG,2,-0.008106300835290669,cut_wrong,-2.526064800712022,ASIANPAINT
LONG,2,-0.004665358496491896,cut_wrong,-2.11298556573073,ASIANPAINT
LONG,4,-0.0014569780676080744,cut_wrong,-2.3508632834418917,ASIANPAINT
LONG,2,-0.037189452356650915,cut_wrong,-2.0839288851491826,ASIANPAINT
LONG,1,-0.03302614733211072,stop,-2.9825683008173933,ASIANPAINT
LONG,1,-0.016227814869907254,stop,-4.107700512694067,ASIANPAINT
LONG,2,-0.006062059987670472,cut_wrong,-3.527343102117477,ASIANPAINT
SHORT,2,0.022315958552306104,mean_revert,2.0156825038218673,ASIANPAINT
SHORT,2,-0.007736239871140821,cut_wrong,2.651558492396024,ASIANPAINT
SHORT,2,-0.001931297880667128,cut_wrong,3.2044383187287737,ASIANPAINT
SHORT,2,-0.005415194541429219,cut_wrong,2.547797975269924,ASIANPAINT
SHORT,4,0.019835297966063526,time,2.881004427490263,ASIANPAINT
LONG,1,-0.08166911639825684,stop,-2.0094704498757996,ASIANPAINT
LONG,4,0.009254544191232655,time,-3.1782074775040523,ASIANPAINT
LONG,4,-0.0058173817842487536,cut_wrong,-2.087796158557675,ASIANPAINT
LONG,2,-0.010757180964379253,cut_wrong,-2.057997737976345,ASIANPAINT
LONG,2,-0.023294471926829166,cut_wrong,-2.7095175970482748,ASIANPAINT
LONG,4,0.004745956395024687,time,-2.3869252243893126,ASIANPAINT
SHORT,2,-0.005105642724761593,cut_wrong,2.297786378608601,ASIANPAINT
SHORT,3,0.0296939904674598,mean_revert,2.370946153449396,ASIANPAINT
SHORT,2,-0.00035293548387741683,cut_wrong,2.136077880484068,ASIANPAINT
SHORT,4,0.037735331912533907,time,2.257528059133899,ASIANPAINT
LONG,4,0.015491324291158366,time,-2.1667291331547687,TATASTEEL
LONG,2,-0.01886891247908995,cut_wrong,-2.4267389045387264,TATASTEEL
SHORT,2,-0.023438403693822423,cut_wrong,2.8956283545411785,TATASTEEL
LONG,2,-0.023215905763208967,cut_wrong,-2.9727856273290123,TATASTEEL
LONG,2,-0.004626463782719783,cut_wrong,-2.0689836399069055,TATASTEEL
LONG,4,0.021276044427096935,time,-2.298027308268938,TATASTEEL
LONG,4,0.011413767992662971,time,-2.1440474476386946,TATASTEEL
LONG,2,-0.00411643177358615,cut_wrong,-2.0393586511539668,TATASTEEL
SHORT,4,0.04655595148024784,time,3.12634782957691,TATASTEEL
SHORT,1,-0.05855574071672769,stop,2.2981233053002255,TATASTEEL
SHORT,4,0.007548304691934147,time,3.1585640872434135,TATASTEEL
SHORT,2,-1.6171936682426907e-06,cut_wrong,2.1616011684312495,TATASTEEL
SHORT,4,0.03358565527756743,time,2.5057341059190854,TATASTEEL
SHORT,2,0.03618000374735621,mean_revert,2.0517336192071727,TATASTEEL
SHORT,2,-0.04049774717927822,stop,2.7995364723549003,TATASTEEL
SHORT,4,0.017219045141497497,time,4.080185546902503,TATASTEEL
LONG,2,-0.012177208520396679,cut_wrong,-2.0704981248124104,TATASTEEL
LONG,4,0.02160154511359149,time,-2.251285679285947,TATASTEEL
SHORT,2,-0.020093316835203476,cut_wrong,2.621760605114641,TATASTEEL
SHORT,3,0.04038255485078912,mean_revert,2.86150885625763,TATASTEEL
SHORT,3,-0.027060513839461772,cut_wrong,2.4672286109167496,TATASTEEL
SHORT,3,-0.0027048940141109,cut_wrong,2.0108560098533634,TATASTEEL
SHORT,2,-0.022373897884062355,cut_wrong,2.4314900308818213,TATASTEEL
SHORT,2,-0.0030887177043520037,cut_wrong,2.347494970155685,TATASTEEL
SHORT,2,-0.01280960618395946,cut_wrong,2.2819634494642456,TATASTEEL
SHORT,2,-0.011864666344916314,cut_wrong,2.576372844278635,TATASTEEL
LONG,4,0.011332243477343506,time,-2.950819661260877,TATASTEEL
LONG,2,-0.024960622275866352,cut_wrong,-2.12228831540332,TATASTEEL
LONG,2,-0.012867141132577645,cut_wrong,-2.113245019706257,TATASTEEL
LONG,2,-0.043151066026747724,cut_wrong,-2.9429353594343524,TATASTEEL
LONG,2,-0.025778290508682737,cut_wrong,-2.2151487432389434,TATASTEEL
LONG,2,-0.003790170807546008,cut_wrong,-2.4414157813633306,TATASTEEL
SHORT,4,0.0035433616309859094,time,2.83370050029629,TATASTEEL
SHORT,4,-0.004881637624000755,cut_wrong,2.690498118178532,TATASTEEL
LONG,2,-0.00987372016654515,cut_wrong,-2.3868697615140175,TATASTEEL
LONG,4,0.03007183769633413,time,-2.4444496592344835,BAJAJ-AUTO
LONG,2,-0.0036182522032551304,cut_wrong,-2.195334968411573,BAJAJ-AUTO
LONG,3,-0.011457904623332613,cut_wrong,-2.3382544010277235,BAJAJ-AUTO
SHORT,1,-0.0055463629020972936,stop,3.44112231087007,BAJAJ-AUTO
SHORT,2,0.05280838820240635,mean_revert,2.162613496834197,BAJAJ-AUTO
SHORT,2,-0.0035143791824182955,cut_wrong,2.036026951013763,BAJAJ-AUTO
SHORT,2,-0.02232722932396384,cut_wrong,2.6154572539444767,BAJAJ-AUTO
LONG,2,-0.001303064984471712,cut_wrong,-2.3348983463804536,BAJAJ-AUTO
LONG,2,-0.005753429202584805,cut_wrong,-2.0931429514811337,BAJAJ-AUTO
LONG,2,-0.014173103009275396,cut_wrong,-2.4494365087616794,BAJAJ-AUTO
LONG,4,-0.004994158143610372,cut_wrong,-2.651301550043732,BAJAJ-AUTO
LONG,2,0.05912039480404727,mean_revert,-2.251653735876724,BAJAJ-AUTO
LONG,2,-0.001309003507621633,cut_wrong,-2.155084581414957,BAJAJ-AUTO
SHORT,4,0.025719330988328716,time,2.1707798828232625,BAJAJ-AUTO
SHORT,2,-0.02630825073249414,cut_wrong,2.1424867648768746,BAJAJ-AUTO
SHORT,4,-0.009644500683324356,cut_wrong,2.051638960001566,BAJAJ-AUTO
SHORT,4,0.0021500439670106234,time,3.5126526494457213,BAJAJ-AUTO
SHORT,2,-0.02452524299591633,cut_wrong,2.0556016673740887,BAJAJ-AUTO
SHORT,3,-0.013975753443255929,cut_wrong,2.5042561532872947,BAJAJ-AUTO
SHORT,3,0.023475349775657232,mean_revert,2.1082269376394103,BAJAJ-AUTO
SHORT,2,0.04659179977561346,mean_revert,2.3035865984358783,BAJAJ-AUTO
SHORT,2,-0.015792530875357043,cut_wrong,2.179368908993116,BAJAJ-AUTO
SHORT,2,-0.009840655737875249,cut_wrong,2.4522770548556387,BAJAJ-AUTO
SHORT,2,-0.006183624881252233,cut_wrong,2.1738579317802937,BAJAJ-AUTO
LONG,3,-0.008000985215078903,cut_wrong,-2.2329068091392976,BAJAJ-AUTO
LONG,2,-0.02520766883126438,cut_wrong,-2.1194132664678476,BAJAJ-AUTO
LONG,4,0.0237886422100441,time,-3.174657469814205,BAJAJ-AUTO
LONG,4,0.04146085837277237,mean_revert,-2.181141865938352,BAJAJ-AUTO
LONG,2,-0.0714314842520818,stop,-2.6534644456735013,BAJAJ-AUTO
LONG,3,-0.007566271031513012,cut_wrong,-3.6185226151319467,BAJAJ-AUTO
LONG,3,-0.0021817091425138154,cut_wrong,-2.19411500111183,BAJAJ-AUTO
LONG,4,0.056052354606820426,time,-2.688166103923391,BAJAJ-AUTO
LONG,2,-0.0014539247840081883,cut_wrong,-2.556651599988856,BAJAJ-AUTO
SHORT,4,0.04883408557561884,mean_revert,2.0822565172879166,BAJAJ-AUTO
SHORT,2,-0.0033072711452665085,cut_wrong,2.5058480343864153,BAJAJ-AUTO
SHORT,2,-0.00478354549659058,cut_wrong,2.6774207613547745,BAJAJ-AUTO
SHORT,1,-0.02776760284745026,stop,2.932665020537361,BAJAJ-AUTO
SHORT,2,-0.011382571632052455,cut_wrong,2.5643473758306192,BEL
SHORT,4,0.06584548455844715,time,2.245447579542133,BEL
SHORT,2,-0.0036575415804169994,cut_wrong,2.4886536440815252,BEL
SHORT,2,-0.025257522024689647,cut_wrong,3.3790768160817035,BEL
SHORT,2,-0.007589337529805726,cut_wrong,2.5170927120903697,BEL
SHORT,4,0.016127659529936042,time,2.0303983221116244,BEL
SHORT,1,0.00892331821521542,mean_revert,2.0127743094251804,BEL
SHORT,3,-0.019508402002820346,stop,3.0020044677843,BEL
SHORT,2,-0.01919711654697642,cut_wrong,2.6487716956579392,BEL
SHORT,2,-0.023727393639738806,cut_wrong,2.5163396300097176,BEL
SHORT,4,0.029858614911146306,time,2.1575946593316013,BEL
LONG,4,0.007812060717307621,time,-2.2985979592076227,BEL
LONG,3,0.008533348018918507,mean_revert,-2.07459482905139,BEL
SHORT,2,-0.008256840281874385,cut_wrong,2.409625947426593,BEL
SHORT,2,-0.008587384864007792,cut_wrong,2.4985763341585683,BEL
SHORT,2,-0.0055637324180667505,cut_wrong,2.386903771270711,BEL
SHORT,4,-0.01220738671091981,cut_wrong,2.192445423391353,BEL
SHORT,2,-0.003864241117645358,cut_wrong,3.369212182796664,BEL
SHORT,4,0.0069219131613384955,time,2.172590614031985,BEL
SHORT,3,-0.005586584542585831,cut_wrong,2.437415361454694,BEL
SHORT,3,0.02037905556871262,mean_revert,2.373763654754591,BEL
SHORT,3,-0.018648184917746575,cut_wrong,2.4195140194380227,BEL
SHORT,3,-0.01576529940794283,cut_wrong,2.215355122735204,BEL
SHORT,2,-0.0003709187478691113,cut_wrong,2.4027865505480763,BEL
SHORT,2,-0.008738375126312134,cut_wrong,3.2203435393604374,BEL
SHORT,3,-0.020356582071202403,cut_wrong,2.4481481750956093,BEL
SHORT,2,-0.013572795443015982,cut_wrong,2.1649271018663407,BEL
SHORT,1,-0.016263701146021766,mean_revert,2.776472288377938,BEL
LONG,2,-0.02298916909365237,cut_wrong,-2.360201244164894,BEL
SHORT,2,-0.06781312488277319,cut_wrong,2.752410608137815,BEL
SHORT,2,-0.00628868665548185,cut_wrong,2.217659942044415,BEL
SHORT,3,-0.035015470924155224,cut_wrong,2.236664264157827,BEL
SHORT,2,-8.770302302467397e-05,cut_wrong,2.236728848023819,BEL
SHORT,2,-0.00204113451958574,cut_wrong,3.2263130535669204,BEL
SHORT,2,-0.015663138783680683,cut_wrong,2.178853721709222,BEL
SHORT,2,-0.0019707837007849676,cut_wrong,2.050308879038066,BEL
SHORT,2,-0.019127231361854048,cut_wrong,2.1197965624085064,BEL
LONG,2,-0.015546370439832357,cut_wrong,-2.4479531230639133,BEL
LONG,2,-0.02135993684148569,cut_wrong,-2.500741989915265,BEL
SHORT,2,-0.016053178610512163,cut_wrong,2.1239699471357256,BEL
LONG,4,0.04221645705101885,time,-2.065118875326929,BEL
SHORT,1,-0.02053071598239173,stop,3.0347177087505024,TECHM
SHORT,2,0.05560975785966098,mean_revert,2.656815772232829,TECHM
LONG,4,0.014412611784985258,time,-2.087901443357523,TECHM
LONG,4,0.027303100737068455,time,-2.0440892476310135,TECHM
LONG,3,-0.00635544282661697,cut_wrong,-2.1219829097312943,TECHM
LONG,4,-0.01192765751164082,cut_wrong,-2.412303078759601,TECHM
LONG,2,-0.0030466966810328636,cut_wrong,-2.1321327602516638,TECHM
LONG,4,0.015175740630737351,time,-2.0230180744342054,TECHM
SHORT,4,0.049954496497342245,time,2.1782808123543984,TECHM
SHORT,1,-0.054862619925969615,stop,2.1390377649058,TECHM
SHORT,2,-0.014605911062154822,cut_wrong,2.3885939472610174,TECHM
LONG,4,0.04217268437182187,mean_revert,-2.7217677505982207,TECHM
SHORT,4,-0.0005559253512652792,cut_wrong,2.4110339422326543,TECHM
SHORT,4,0.02532949780582792,time,2.4113597153935746,TECHM
LONG,2,-0.0002155501769095711,cut_wrong,-2.627634113490669,TECHM
SHORT,2,-0.047474857914101144,stop,2.2022751095736237,TECHM
SHORT,1,-0.029651385558039464,stop,3.1870760153379694,TECHM
SHORT,2,-0.0034466665064680348,cut_wrong,2.7203223551104623,TECHM
SHORT,3,-0.014087048268305606,cut_wrong,2.039055959686747,TECHM
SHORT,2,-0.04405767718109336,cut_wrong,2.517727847587774,TECHM
SHORT,4,-0.005518947878730476,cut_wrong,2.835408674072519,TECHM
LONG,3,-0.01307300407638887,cut_wrong,-2.1278647891842213,TECHM
LONG,2,-0.016946035815410352,cut_wrong,-2.1061437491990924,TECHM
LONG,3,0.0204379224639347,mean_revert,-2.053948997741449,TECHM
SHORT,2,0.027564370600867694,mean_revert,2.1619300492110374,TECHM
LONG,4,0.009104048391977074,time,-3.436445279606785,TECHM
LONG,2,-0.00858281998825739,cut_wrong,-2.7077754098166538,TECHM
LONG,3,-0.0005760990365513724,cut_wrong,-2.89793006036922,TECHM
LONG,4,0.03825846796515924,time,-3.5025216784906927,TECHM
SHORT,2,-0.03532473574940658,cut_wrong,2.0460547362661345,TECHM
SHORT,4,0.02085549678305984,time,2.5251846995753677,TECHM
LONG,2,-0.030276216695274152,cut_wrong,-2.1803685941563096,TECHM
LONG,2,-0.017156594760988877,cut_wrong,-2.5702894901961018,TECHM
LONG,4,0.028743082701907244,time,-2.206148249637469,TECHM
LONG,4,-0.009187405031020125,cut_wrong,-2.6485365907768554,HINDALCO
LONG,2,-0.006304536094461945,cut_wrong,-2.031486389377969,HINDALCO
SHORT,4,0.026976857090413527,time,2.135674244154999,HINDALCO
LONG,4,0.03417164142304822,time,-2.0502587204228586,HINDALCO
LONG,2,-0.03544559684288076,cut_wrong,-2.244939794123446,HINDALCO
LONG,2,-0.03345527723169158,cut_wrong,-2.5549995078291743,HINDALCO
LONG,4,0.004685688164325928,time,-2.0916695663876945,HINDALCO
LONG,4,0.06111777554745687,mean_revert,-2.2629899900766377,HINDALCO
SHORT,4,0.03769720154617159,time,2.6068093030332804,HINDALCO
SHORT,3,-0.005054545122211407,cut_wrong,2.612826945250847,HINDALCO
SHORT,4,0.04925305435069082,time,2.781085102559435,HINDALCO
LONG,1,-0.03829297065151386,stop,-2.9491544868210595,HINDALCO
LONG,2,-0.006927401516211171,cut_wrong,-3.0966893743183332,HINDALCO
